id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
440919,2025-10-22 10:00:05,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1791,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330337
440909,2025-10-22 09:33:02,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,209,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330336
440880,2025-10-21 19:26:23,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,111,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084506
440875,2025-10-21 19:18:04,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,112,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084505
440826,2025-10-21 17:08:48,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,451,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,NotaVenta doc. 001-050-000084493
440754,2025-10-21 14:14:13,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,210,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330310
440746,2025-10-21 13:49:36,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,452,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330307
440621,2025-10-21 10:03:46,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1792,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084472
440608,2025-10-20 20:03:25,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,113,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084469
440605,2025-10-20 20:03:17,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,114,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330289
440522,2025-10-20 16:29:53,6421,PILA PANAPLUS AA,6933298820026,1926,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330279
440321,2025-10-20 11:26:09,5132,ARETES FASHION X3 C/P,00000000001642A,719,1.0,VITRINA DE ARETES 1,"S/N
",0,1,Factura doc. 001-050-000330253
440261,2025-10-19 19:04:28,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1793,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084437
440246,2025-10-19 18:25:39,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1795,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084435
440241,2025-10-19 18:21:03,13320,CARRO HOT WHEELS BASICO,194735103065,209,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,NotaVenta doc. 001-050-000084434
440229,2025-10-19 17:32:21,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1889,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084427
440228,2025-10-19 17:30:11,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1890,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084426
440227,2025-10-19 17:30:11,13320,CARRO HOT WHEELS BASICO,194735103065,210,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,NotaVenta doc. 001-050-000084426
440223,2025-10-19 17:24:45,5132,ARETES FASHION X3 C/P,00000000001642A,720,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084425
440203,2025-10-19 16:50:50,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1796,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330240
440194,2025-10-19 16:29:37,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1891,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084419
440158,2025-10-19 15:34:32,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,453,0.4,TABLERO DE BISUTERIA,"S/N
",0,2,Factura doc. 001-050-000330232
440119,2025-10-19 15:06:27,5132,ARETES FASHION X3 C/P,00000000001642A,721,1.0,VITRINA DE ARETES 1,"S/N
",0,3,NotaVenta doc. 001-050-000084410
440114,2025-10-19 14:46:07,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,455,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,NotaVenta doc. 001-050-000084409
440113,2025-10-19 14:46:06,5132,ARETES FASHION X3 C/P,00000000001642A,724,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084409
440112,2025-10-19 14:36:07,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,211,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084408
440111,2025-10-19 14:35:14,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,212,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330227
440110,2025-10-19 14:33:31,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,456,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,NotaVenta doc. 001-050-000084407
440086,2025-10-19 13:56:48,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,457,0.4,TABLERO DE BISUTERIA,"S/N
",0,3,Factura doc. 001-050-000330224
440047,2025-10-19 12:27:46,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,213,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084398
439987,2025-10-19 11:29:00,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,460,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330203
439977,2025-10-19 11:09:39,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1892,1.04,VITRINA DE LABIALES,"S/N
",240,0,"COMPRA NUEVA
"
439968,2025-10-19 10:59:55,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1652,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000330198
439957,2025-10-19 10:45:38,13320,CARRO HOT WHEELS BASICO,194735103065,211,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330195
439949,2025-10-19 10:37:42,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1797,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084385
439939,2025-10-19 10:14:21,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1798,0.12,LOCAL PRINCIPAL,"S/N
",0,5,NotaVenta doc. 001-050-000084383
439916,2025-10-18 21:46:56,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1803,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330183
439765,2025-10-18 16:36:03,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,115,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084347
439726,2025-10-18 15:44:36,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,116,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330145
439720,2025-10-18 15:44:07,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,118,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330144
439691,2025-10-18 14:52:22,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,119,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330136
439684,2025-10-18 14:46:45,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,120,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330135
439679,2025-10-18 14:27:22,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,121,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330133
439673,2025-10-18 14:22:21,5132,ARETES FASHION X3 C/P,00000000001642A,725,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084338
439609,2025-10-18 12:44:48,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,461,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330123
439603,2025-10-18 12:13:29,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,123,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330120
439566,2025-10-18 11:43:54,6421,PILA PANAPLUS AA,6933298820026,1927,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330112
439568,2025-10-18 11:43:54,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,124,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330112
439551,2025-10-18 10:49:43,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1804,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330105
439546,2025-10-18 10:42:24,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,126,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330104
439545,2025-10-18 10:36:44,13320,CARRO HOT WHEELS BASICO,194735103065,212,2.65,SECCION DE JUGUETERIA,"IVA
",0,2,Factura doc. 001-050-000330103
439537,2025-10-18 10:28:10,13320,CARRO HOT WHEELS BASICO,194735103065,214,2.65,SECCION DE JUGUETERIA,"IVA
",0,4,Factura doc. 001-050-000330101
439498,2025-10-17 19:05:08,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,127,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330091
439487,2025-10-17 18:31:53,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,92,3.29,LOCAL DE EDREDONES,"S/N
",0,2,Factura doc. 001-050-000330087
439443,2025-10-17 17:06:40,13320,CARRO HOT WHEELS BASICO,194735103065,218,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330073
439428,2025-10-17 16:51:36,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,462,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,NotaVenta doc. 001-050-000084313
439412,2025-10-17 16:27:08,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,94,3.29,LOCAL DE EDREDONES,"S/N
",24,0,"LOCAL  MATRIZ
"
439400,2025-10-17 16:10:30,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,463,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330066
439342,2025-10-17 14:43:34,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1805,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084300
439318,2025-10-17 13:46:10,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1806,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330053
439313,2025-10-17 13:46:10,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,128,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330053
439184,2025-10-17 10:53:22,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1807,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330035
439161,2025-10-16 20:04:00,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1653,1.04,VITRINA DE LABIALES,"S/N
",0,3,NotaVenta doc. 001-050-000084282
439156,2025-10-16 20:01:02,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1656,1.04,VITRINA DE LABIALES,"S/N
",0,5,Factura doc. 001-050-000330027
439144,2025-10-16 19:15:53,13320,CARRO HOT WHEELS BASICO,194735103065,219,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,NotaVenta doc. 001-050-000084277
439128,2025-10-16 18:44:09,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,129,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084273
439118,2025-10-16 18:17:56,13320,CARRO HOT WHEELS BASICO,194735103065,220,2.65,SECCION DE JUGUETERIA,"IVA
",0,3,Factura doc. 001-050-000330019
439026,2025-10-16 15:12:57,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,214,2.56,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330001
439007,2025-10-16 14:17:40,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,216,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084262
438941,2025-10-16 11:06:08,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1661,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084255
438896,2025-10-15 19:34:11,5132,ARETES FASHION X3 C/P,00000000001642A,726,1.0,VITRINA DE ARETES 1,"S/N
",0,3,Factura doc. 001-050-000329979
438847,2025-10-15 17:39:02,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1808,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084226
438840,2025-10-15 17:34:13,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,217,2.56,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084225
438820,2025-10-15 17:18:52,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,219,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000329971
438813,2025-10-15 16:42:20,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,220,2.56,LOCAL PRINCIPAL,"S/N
",120,0,"COMPRA NUEVA
"
438806,2025-10-15 16:22:53,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,100,2.56,LOCAL PRINCIPAL,"S/N
",0,12,"MERCADO
"
438799,2025-10-15 16:19:52,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1662,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000329970
438698,2025-10-15 14:05:16,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,464,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000329960
438693,2025-10-15 14:00:13,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,112,2.56,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000329959
438681,2025-10-15 13:01:14,13320,CARRO HOT WHEELS BASICO,194735103065,223,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,NotaVenta doc. 001-050-000084204
438627,2025-10-14 19:18:54,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,130,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000329947
438618,2025-10-14 19:00:47,6421,PILA PANAPLUS AA,6933298820026,1928,0.44,TABLERO DE BROCHAS,"S/N
",0,1,NotaVenta doc. 001-050-000084190
438569,2025-10-14 17:08:10,6421,PILA PANAPLUS AA,6933298820026,1929,0.44,TABLERO DE BROCHAS,"S/N
",0,2,Factura doc. 001-050-000329938
438568,2025-10-14 17:08:10,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,131,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000329938
438525,2025-10-14 15:47:59,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,114,2.56,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000329930
438522,2025-10-14 15:43:01,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,116,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000329929
438392,2025-10-14 12:03:31,5132,ARETES FASHION X3 C/P,00000000001642A,729,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084170
438386,2025-10-14 11:30:32,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,117,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084169
438384,2025-10-14 11:29:12,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,118,2.56,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000329915
438377,2025-10-14 11:18:05,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1810,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000329912
438358,2025-10-14 10:22:31,6421,PILA PANAPLUS AA,6933298820026,1931,0.44,TABLERO DE BROCHAS,"S/N
",0,1,NotaVenta doc. 001-050-000084165
438305,2025-10-13 18:09:17,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1663,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084160
438275,2025-10-13 16:45:51,5132,ARETES FASHION X3 C/P,00000000001642A,730,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084152
438272,2025-10-13 16:39:53,5132,ARETES FASHION X3 C/P,00000000001642A,731,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084151
438265,2025-10-13 16:15:41,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1811,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084148
438262,2025-10-13 15:35:56,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,120,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084145
438257,2025-10-13 15:25:44,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,121,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084143
438247,2025-10-13 14:47:39,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,122,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084140
438241,2025-10-13 14:14:52,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,123,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084138
438231,2025-10-13 13:47:48,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1812,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084135
