id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
446019,"2025-11-05 12:12:16",27803,"PINCHO PARA CABELLO 2501HG75-02",6924250175025,108,0.13,"LOCAL PRINCIPAL ","S/N
",0,12,"Factura doc. 001-050-000331161"
446017,"2025-11-05 12:12:16",27808,"PINZA PARA CEJA 03-23HG2040",8926665892670,6,4,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331161"
446021,"2025-11-05 12:12:16",27809,"MASCARILLA OLIVE 2503HG02-07",6928001835206,33,1.6,"LOCAL PRINCIPAL ","S/N
",0,3,"Factura doc. 001-050-000331161"
446025,"2025-11-05 12:12:16",27810,"ANIMALES DE LA GRANJA 2501HG83-12",6900000009659,46,3.5,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331161"
446015,"2025-11-05 12:12:16",27824,"BRILLO LABIAL MAGIC 2503HG01-23",6988250301235,20,1,"LOCAL PRINCIPAL ","S/N
",0,4,"Factura doc. 001-050-000331161"
446016,"2025-11-05 12:12:16",27826,"ILUMINADOR 2501HG68-02",6951984241023,21,1,"LOCAL PRINCIPAL ","S/N
",0,3,"Factura doc. 001-050-000331161"
446024,"2025-11-05 12:12:16",27838,"ARAÑA NEGRA A CONTROL 2501HG10-03",7845250110030,1,14.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331161"
446027,"2025-11-05 12:12:16",27850,"PORTA LAPIZ PLASTICO 12977",7862139728209,11,1.33,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331161"
446026,"2025-11-05 12:12:16",27851,"PORTA LAPIZ PLASTICO SF3620",6973048313620,10,2.12,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331161"
446014,"2025-11-05 12:11:41",13411,"LUZ LED BLANCA CORTINA JAHD2218",8002022022185,62,3.75,"LOCAL PRINCIPAL ","IVA
",0,1,"Factura doc. 001-050-000331160"
446013,"2025-11-05 12:07:21",27857,"PORTA LAPIZ PLASTICO 13045",7862139728254,12,0.67,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
446012,"2025-11-05 12:02:46",20893,"FOMIX MOLDEABLE X12",6939788977997,218,0.62,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085211"
446011,"2025-11-05 11:53:40",27117,"TINTA DE LABIO MISS BETTY",6985948551484,15,0.6,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085210"
446010,"2025-11-05 11:50:09",646,"TINTE HAR 3-0CASTAÑO OSCURO",7861152302397,1,4.59,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331159"
446009,"2025-11-05 11:50:09",954,"OXIGENTA VL 20 HIDROXON 100ML",7862102817008,8,1.08,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331159"
446008,"2025-11-05 11:40:16",23719,"CAJA DE REGALO GRANDE ",00000000006343,49,2.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085209"
446007,"2025-11-05 11:39:50",27856,"PORTA LAPIZ PLASTICO 13047",PL13047,12,8.93,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
446006,"2025-11-05 11:35:11",7606,"PINCHO VARIOS MODELOS C/U CC5570",00000000002590A,36,0.25,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085208"
446005,"2025-11-05 11:22:01",27855,"PORTA LAPIZ PLASTICO 13048",7862139728278,12,7.05,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
446004,"2025-11-05 11:13:52",27854,"PORTA LAPIZ PLASTICO SD2583",6925514025834,12,3.8,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
446003,"2025-11-05 11:11:06",17845,"PINCHO METAL C/U SURTIDOS",NC24213,65,0.47,"MALLA DE PINCHOS","S/N
",0,1,"NotaVenta doc. 001-050-000085207"
446002,"2025-11-05 11:11:06",7075,"GEL BIOLAGE CLASSIC 100G ",7861105701567,17,0.9,"ESTANTE DE SHAMPOOS","S/N
",0,1,"NotaVenta doc. 001-050-000085207"
446000,"2025-11-05 11:06:10",22763,"BOLSOS GRANDE",00000000006211A,10,5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085206"
445999,"2025-11-05 11:06:10",22247,"PEGA ADORO DE UÑAS",631881116308,303,0.7,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085206"
446001,"2025-11-05 11:06:10",27711,"UÑAS POSTIZAS PINTADAS",7861168702671,29,1.15,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085206"
445997,"2025-11-05 11:05:08",4658,"DIADEMA MINI CORBATA",00000000001400A,3,1,"LOCA PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331158"
445998,"2025-11-05 11:05:08",10404,"MEDIA LEGGINS KIDS NEGRA 4 6",7861035809524,4,2.6,"ESTANTE DE MEDIAS","S/N
",0,1,"Factura doc. 001-050-000331158"
445995,"2025-11-05 11:05:08",4307,"BABY GENEUA",6991206775912,1,5.36,"LOCAL PRINCIPAL",S/N,0,1,"Factura doc. 001-050-000331158"
445996,"2025-11-05 11:05:08",19672,"VINCHA PICO DE LORO C/U 1732",6188202417322,126,0.5,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331158"
445994,"2025-11-05 11:01:33",27852,"PORTA LAPIZ PLASTICO PL12979",PL12979,12,0.69,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
445993,"2025-11-05 10:50:40",512,"TINTE ET 6 RUBIO OSCURO",7861076256387,10,5.97,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331157"
445992,"2025-11-05 10:50:39",25101,"LABIAL ME RED CHOOSE ZAR-5609",6924269756093,25,0.39,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331157"
445991,"2025-11-05 10:49:38",27851,"PORTA LAPIZ PLASTICO SF3620",6973048313620,12,2.12,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
445990,"2025-11-05 10:43:25",27850,"PORTA LAPIZ PLASTICO 12977",7862139728209,12,1.33,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
445989,"2025-11-05 10:31:26",27110,"LIMA INFINITY 100 100",LIMAINFINITYPRECIO,22,0.5,"TABLERO DE BROCHAS","S/N
",0,1,"NotaVenta doc. 001-050-000085205"
445988,"2025-11-05 10:31:26",10351,"LIMA METAL DOBLE USO X 2 WEIWEI",00000000003530A,54,0.4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085205"
445987,"2025-11-05 10:31:26",7694,"ALICATE PARA PIES LOLA",NC20215,16,1.47,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085205"
445986,"2025-11-05 10:19:49",4003,"SOMBRILLA AUTOMATICA 525-5/600",00000000001163A,176,2.56,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000085204"
445985,"2025-11-05 10:11:00",8100,"MEDIA INGESA 40 TROPICAL  LXL",7861035802242,11,2,"VITRINA DE LENCERIAS","S/N
",0,1,"Factura doc. 001-050-000331156"
445984,"2025-11-05 10:11:00",8108,"MEDIA INGESA SPORT 2EN1 TROPICAL",7861035801153,14,1.16,"VITRINA DE LENCERIAS","S/N
",0,1,"Factura doc. 001-050-000331156"
445983,"2025-11-05 10:11:00",10393,"MEDIA SPORT 20   TROPICAL",7861035801351,47,0.87,"ESTANTE DE MEDIAS","S/N
",0,1,"Factura doc. 001-050-000331156"
445982,"2025-11-05 10:09:10",15656,"ALGODON DOMESANA 30GRAMOS",7862113780261,20,0.546,"ESTANTE DE RIMELES","SN
",0,1,"Factura doc. 001-050-000331155"
445971,"2025-11-05 10:09:10",6610,"SACHET TRATAMIENTO PROKPIL CENIZO",7707931082596,64,1.12,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331155"
445975,"2025-11-05 10:09:10",15725,"LIMA METAL LOLA",00000000004919A,83,0.1456,"VITRINA DE LABIALES","IVA
",0,1,"Factura doc. 001-050-000331155"
445976,"2025-11-05 10:09:10",7299,"CINTILLO LICRA PEQUEÑO",00000000002514A,376,0.24,"TABLERO DE BISUTERIA","S/N
",0,1,"Factura doc. 001-050-000331155"
445980,"2025-11-05 10:09:10",25529,"ESMALTE VOGUE 45SEG ROJO ANTOJO",7509552956962,6,1.66,"VITRINA DE ESMALTES","S/N
",0,1,"Factura doc. 001-050-000331155"
445979,"2025-11-05 10:09:10",27469,"ESMALTE RODHER GEL SIN LAM MILAN",7707178048539,9,1.75,"VITRINA DE ESMALTES","S/N
",0,1,"Factura doc. 001-050-000331155"
445972,"2025-11-05 10:09:10",10083,"LIGA DE CABELLO ELASTICA  67919",00000000003434A,1,0.3,"TABLERO DE BROCHAS",S/N,0,1,"Factura doc. 001-050-000331155"
445978,"2025-11-05 10:09:10",24656,"PAÑITOS HUMEDOS MOPYS BABY WIPES",6970448106500,4,0.56,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331155"
445973,"2025-11-05 10:09:10",24828,"FUNDA DE LIGAS COLORES C/U",00000000006463A,276,0.25,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331155"
445981,"2025-11-05 10:09:10",27356,"LIGA ELASTICA NEGRA","LIGA ELASTICA",101,0.2,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331155"
445974,"2025-11-05 10:09:10",19789,"LAZO EN BOLA GRANDE PQT X12",00000000005835A,43,1.5001,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331155"
445977,"2025-11-05 10:09:10",19566,"LIMA RODHER OVALADA 100 180",7072620594613,6,0.621,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331155"
445970,"2025-11-05 10:09:00",27794,"ADORNO DE NAVIDAD 2501HG78-01",6902025078016,23,1.25,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331154"
445969,"2025-11-05 10:09:00",22784,"MARTINA PINZA DE CEJAS ",694899700969,95,0.76,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331154"
445968,"2025-11-05 09:52:31",24656,"PAÑITOS HUMEDOS MOPYS BABY WIPES",6970448106500,5,0.56,"LOCAL PRINCIPAL","S/N
",5,0,"bodega
"
445966,"2025-11-05 09:51:38",22939,"COTONETE MADERA ACRILICO REDONDO",6976477270908,31,0.3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085203"
445967,"2025-11-05 09:51:38",4443,"DESODORANTE ROLLON YANBAL EFECTIVE ORIGINAL ",0011841,20,2.4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085203"
445965,"2025-11-05 09:51:38",6420,"VINCHA INVISIBLE MUSHEE X130U",7861000160704,216,0.79,"ESTANT DE PEINILLAS","S/N
",0,1,"NotaVenta doc. 001-050-000085203"
445964,"2025-11-04 20:10:22",26783,"PERFUME ECONOMICO HOMBRE",6936664340678,4,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331153"
445963,"2025-11-04 20:04:26",27760,"PULSERA REGULABLE PLATEADO",PULSERAREGULABLE,17,2.55,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085202"
445962,"2025-11-04 19:43:52",9275,"POLVO VOGUE MATE TRIGUEÑO",7702433292658,13,2.33,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331152"
445961,"2025-11-04 19:34:48",10555,"PIRCING DE NARIZ CON PERLA",00000000003589A,100,0.22,"LOCAL PRINCIPAL","S/N
",100,0,"COMPRA NUEVA
"
445960,"2025-11-04 19:30:31",27849,"ESMALTE GEL RISYAL ",6939585501043,126,1,"LOCAL PRINCIPAL ","S/N
",126,0,"Inventario inicial"
445959,"2025-11-04 19:27:30",23127,"ESMALTE DE GEL RISYAL NAIL POLISH",6939585502392,131,1,"LOCAL PRINCIPAL","S/N
",126,0,"COMPRA NUEVA
"
445958,"2025-11-04 19:23:38",27848,"TINTA DE LABIO 2401HG61-02",2025070961028,36,0.45,"LOCAL PRINCIPAL ","S/N
",36,0,"Inventario inicial"
445957,"2025-11-04 19:22:49",27847,"TINTA DE LABIO 2401HG01-13",6988250301136,24,0.45,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445956,"2025-11-04 19:20:51",27846,"BALSAMO FRESA 2401HG54-13",6189570200134,48,0.25,"LOCAL PRINCIPAL ","S/N
",48,0,"Inventario inicial"
445954,"2025-11-04 19:20:25",27125,"LEGOS PERSONAJES VARIADO",6972641796577,12,2.25,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085201"
445955,"2025-11-04 19:20:25",27129,"LEGO PERSONAJE",6970902147810,5,2.25,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085201"
445953,"2025-11-04 19:20:24",25463,"LEGO 3D CAPIBARA",6972614796843,122,0.75,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085201"
445952,"2025-11-04 19:19:27",2215,"LUZ LED MULTICOLOR 200",888880000632,93,1.14,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085200"
445951,"2025-11-04 19:18:53",27845,"BRILLO LABIAL 2401HG01-34",6988250301341,24,0.45,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445950,"2025-11-04 19:18:10",27844,"BRILLO LABIAL 2401HG08-29",7063493010058,24,0.45,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445949,"2025-11-04 19:16:55",27843,"BRILLO LABIAL 2401HG50-15",6920240150157,48,0.45,"LOCAL PRINCIPAL ","S/N
",48,0,"Inventario inicial"
445948,"2025-11-04 19:12:40",901,"FIJADOR MARIA JOSE 60ML SUAVE",7862100855545,37,1.1,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000085199"
445947,"2025-11-04 19:12:40",20044,"VINCHA MINI CC3237",8501501032375,7,0.32,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085199"
445946,"2025-11-04 19:12:37",18754,"SACHET PROKPIL CHOCOLATE",7707931082909,11,1.14,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000085198"
445945,"2025-11-04 19:12:32",21196,"MINI GOMA ARDELL 1.5 OZ",7709392981401,30,0.65,"ESTANTE DE RIMELES","S/N
",30,0,"COMPRA NUEVA
"
445944,"2025-11-04 19:08:22",10057,"GOMA PARA PESTAÑA SALON PRO  ",746817073010,30,1.3,"LOCAL PRINCIPAL","S/N
",30,0,"COMPRA NUEVA
"
445943,"2025-11-04 18:58:56",22985,"BATIDORA ELECTRICA 2401HG0215",2021042102154,8,2,"LOCAL PRINCIPAL ","S/N
",8,0,"COMPRA NUEVA
"
445942,"2025-11-04 18:57:25",27842,"LONCHERA 2501HG84-24",2501HG8424,8,4.75,"LOCAL PRINCIPAL ","S/N
",8,0,"Inventario inicial"
445941,"2025-11-04 18:55:21",27841,"TERMO 2501HG84-14",6932659856322,8,4.75,"LOCAL PRINCIPAL ","S/N
",8,0,"Inventario inicial"
445940,"2025-11-04 18:52:39",26498,"TERMO VACUUM  VZ2518","2025060525186 ",5,5.26,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085197"
445939,"2025-11-04 18:51:31",27360,"VINCHA LAZO PERLA ",VINCHALAZOPERLA,18,1.5,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085196"
445938,"2025-11-04 18:51:31",14969,"VINCHA NAVIDAD PEQUE X 2",00000000004713A,127,0.45,"MALLA DE VINCHAS","sn
",0,1,"NotaVenta doc. 001-050-000085196"
445937,"2025-11-04 18:50:16",27840,"MUÑECA 2501HG11-14",6920250111148,12,2.25,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
445936,"2025-11-04 18:50:06",4003,"SOMBRILLA AUTOMATICA 525-5/600",00000000001163A,179,2.56,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331151"
445935,"2025-11-04 18:50:05",10981,"CERA SHINER 150G",00000000003744A,12,1,"ESTANTE DE SHAMPOOS","S/N
",0,1,"Factura doc. 001-050-000331151"
445934,"2025-11-04 18:46:37",27839,"ARAÑA BLANCA A CONTROL 2501HG10-04",7845250110047,2,15,"LOCAL PRINCIPAL ","S/N
",2,0,"Inventario inicial"
445933,"2025-11-04 18:44:43",27838,"ARAÑA NEGRA A CONTROL 2501HG10-03",7845250110030,2,14.5,"LOCAL PRINCIPAL ","S/N
",2,0,"Inventario inicial"
445932,"2025-11-04 18:42:59",26404,"BLUSH EN BARRA MATTE B-143",6974482514253,15,1.4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085195"
445931,"2025-11-04 18:42:11",27837,"ABEJA A CONTROL 2501HG10-02",7845250110023,2,10,"LOCAL PRINCIPAL ","S/N
",2,0,"Inventario inicial"
445930,"2025-11-04 18:39:42",27836,"ABEJA A CONTROL 2501HG10-01",7845250110016,2,16,"LOCAL PRINCIPAL ","S/N
",2,0,"Inventario inicial"
445929,"2025-11-04 18:38:37",27076,"SOMBRILLA DE BASTON 525-11",SOMBRILLA52511,8,2.82,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085194"
445928,"2025-11-04 18:38:36",4003,"SOMBRILLA AUTOMATICA 525-5/600",00000000001163A,181,2.56,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085194"
445927,"2025-11-04 18:36:15",27835,"MUÑECA CUNA 2501HG11-19",6920250111193,4,15.5,"LOCAL PRINCIPAL ","S/N
",4,0,"Inventario inicial"
445926,"2025-11-04 18:32:03",15191,"MOTO ACUATICA A CONTROL 2301KJ68",6952222225553,9,4.5,"LOCAL PRINCIPAL ","IVA
",9,0,"COMPRA NUEVA
"
445924,"2025-11-04 18:31:22",25737,"LAPIZ DELINEADOR ITALIA BLACK CURRANT",082353010578,33,0.75,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085193"
445925,"2025-11-04 18:31:22",22784,"MARTINA PINZA DE CEJAS ",694899700969,97,0.76,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085193"
445923,"2025-11-04 18:31:09",4872,"RIMEL VOGUE RESIST 36 HORAS",7509552842852,20,4.37,"ESTANTE DE RIMELES","S/N
",0,1,"Factura doc. 001-050-000331150"
445922,"2025-11-04 18:29:50",15190,"YATE ACUATICO A CONTROL",6985244444220,15,4.5,"LOCAL PRINCIPAL ","MODIFICACION DE IVA
",11,0,"COMPRA NUEVA
"
445921,"2025-11-04 18:20:00",27834,"EXIBIDOR DE COSMETICO 05-25HG0039",6471852800393,20,0.9,"LOCAL PRINCIPAL ","S/N
",20,0,"Inventario inicial"
445917,"2025-11-04 18:16:58",17106,"PINZA PAR COLOCAR PESTAÑAS ",00000000005300A,6,0.63,MANICURE,"S/N
",0,1,"Factura doc. 001-050-000331149"
445918,"2025-11-04 18:16:58",22784,"MARTINA PINZA DE CEJAS ",694899700969,98,0.76,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331149"
445919,"2025-11-04 18:16:58",23122,"PEGA DE PESTAÑAS PRECIOSAS",6930264823036,5,1.41,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331149"
445920,"2025-11-04 18:16:58",13363,"EXTENCION HUDABEAUTY ",00000000004370A,2,1,"LOCAL PRINCIPAL","IVA
",0,1,"Factura doc. 001-050-000331149"
445916,"2025-11-04 18:14:55",11512,"JUEGO DE OLLAS ALUMINIO X6",00000000003900A,5,1.7,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331148"
445914,"2025-11-04 18:14:55",20274,"ROSAS ETERNA DIFERENTE COLORES",00000000005947A,975,0.71,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331148"
445915,"2025-11-04 18:14:55",7863,"FUNDA REGALO SIN CODIGO 0 ",00000000002673A,220,0.16,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331148"
445913,"2025-11-04 18:14:55",7687,"FUNDA REGALO CARTON RAYA 4",6979005913568,6,0.54,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331148"
445912,"2025-11-04 18:14:07",27833,"LUZ DE NAVIDAD FIGURAS 2301AIVA16",6949620289164,6,6,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
445911,"2025-11-04 18:13:34",27832,"LUZ DE NAVIDAD FIGURAS 2301AIVA14",6949620289140,6,6,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
445910,"2025-11-04 18:09:51",17117,"LAPIZ DELINEADOR USHAS",6924372603017,36,0.31,MANICURE,"S/N
",36,0,"bodega
"
445909,"2025-11-04 18:07:10",27831,"OLLA PARA CERA 2401HG54-11",6902892405410,10,4.75,"LOCAL PRINCIPAL ","S/N
",10,0,"Inventario inicial"
445907,"2025-11-04 17:59:44",13572,"TERMO PROTECTOR MAWIHT 40ML",7705175027212,58,0.88,"ESTANTE DE TRATAMIENTOS","IVA
",0,1,"NotaVenta doc. 001-050-000085192"
445908,"2025-11-04 17:59:44",26781,"PERFUME ECONOMICO HOMBRE",6936664348926,4,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085192"
445906,"2025-11-04 17:59:20",2224,"LUZ LED AMARILLA 200",888880000635,12,1.31,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085191"
445905,"2025-11-04 17:53:59",27830,"MUÑECA YOGA COUCH 2501HG11-13",6920250111131,12,3.25,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
445904,"2025-11-04 17:51:22",27110,"LIMA INFINITY 100 100",LIMAINFINITYPRECIO,23,0.5,"TABLERO DE BROCHAS","S/N
",0,1,"Factura doc. 001-050-000331147"
445903,"2025-11-04 17:51:22",12928,"LIMA OPI OVALADO 100 180",00000000004271A,106,0.16,"VITRINA DE TOMATODOS","iva
",0,1,"Factura doc. 001-050-000331147"
445902,"2025-11-04 17:51:22",22939,"COTONETE MADERA ACRILICO REDONDO",6976477270908,32,0.3,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331147"
445901,"2025-11-04 17:51:22",6420,"VINCHA INVISIBLE MUSHEE X130U",7861000160704,217,0.79,"ESTANT DE PEINILLAS","S/N
",0,1,"Factura doc. 001-050-000331147"
445899,"2025-11-04 17:49:07",3480,"CHOCOLATE FERRERO FUNDA X 3",78909434,14,1.67,"VITRINA CHOCOLATES","S/N
",0,1,"Factura doc. 001-050-000331146"
445900,"2025-11-04 17:49:07",24778,"JARRO VELERO AV LIS",1770214728043,6,1.13,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331146"
445898,"2025-11-04 17:42:59",27829,"ACCESORIO PARA LAS UÑAS 03-23HG2017",0323HG2017,24,0.6,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445897,"2025-11-04 17:41:25",21485,"CINTA CS14784",6852623150051,1,2.88,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331145"
445896,"2025-11-04 17:41:24",21481,"CINTA CS14788",6852623150099,2,2.92,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331145"
445895,"2025-11-04 17:38:57",27828,"PESTAÑA 40P 10MM 2501HG69-10",6902154140103,20,0.6,"LOCAL PRINCIPAL ","S/N
",20,0,"Inventario inicial"
445894,"2025-11-04 17:37:43",27827,"PESTAÑA 40P 12MM 2501HG69-11",6902154140110,10,0.6,"LOCAL PRINCIPAL ","S/N
",10,0,"Inventario inicial"
445893,"2025-11-04 17:35:43",21485,"CINTA CS14784",6852623150051,3,2.88,"LOCAL PRINCIPAL","S/N
",2,0,"boodega
"
445892,"2025-11-04 17:30:42",520,"TINTE ET 8.1RUBIO CLARO CENIZO",7861076256455,2,5.68,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331144"
445891,"2025-11-04 17:30:42",1140,"GEL BIOLANS SILICONE EXTRA SHINE 100G",7861105701574,2,0.9,"ESTANTE DE SHAMPOOS","S/N
",0,1,"Factura doc. 001-050-000331144"
445888,"2025-11-04 17:27:42",7854,"FUNDA REGALO SIN CODIGO N.3",00000000002671A,3322,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085190"
445890,"2025-11-04 17:27:42",26885,"JUGUETE BRAIN ROT SH511",JUGUETEBRAINSH511,17,1.7,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085190"
445889,"2025-11-04 17:27:42",26359,"JUGUETE TRALALERO",6931183069314,41,2.75,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085190"
445887,"2025-11-04 17:26:55",25032,"ESMALET UNA DE GATO 22GN"," 7861168701928",2,1.89,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331143"
445886,"2025-11-04 17:26:55",20309,"LAMPARA DE UÑAS SUN ",00000000005956A,2,1.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331143"
445885,"2025-11-04 17:25:11",27826,"ILUMINADOR 2501HG68-02",6951984241023,24,1,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445884,"2025-11-04 17:21:12",27825,"BRILLO LABIAL MISS ROYAL 2503HG50-26",6902240150269,24,0.9,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445883,"2025-11-04 17:16:50",27824,"BRILLO LABIAL MAGIC 2503HG01-23",6988250301235,24,1,"LOCAL PRINCIPAL ","S/N
",24,0,"Inventario inicial"
445882,"2025-11-04 17:16:49",27793,"ADORNO DE NAVIDAD 2301HMB39",6902892301392,23,0.75,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085189"
445880,"2025-11-04 17:16:49",18453,"FRASCO CS11101",6902405111012,2,0.7889,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085189"
445881,"2025-11-04 17:16:49",26840,"CUBO RUBIK 2301ML127",CUBORUBIKPEQUE,31,0.23,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085189"
445879,"2025-11-04 17:16:10",6173,"RIZADOR SATINE SA704",782399607045,1,1.98,"TABLERO DE BROCHAS","S/N
",0,1,"NotaVenta doc. 001-050-000085188"
445876,"2025-11-04 17:14:43",6599,"DESODORANTE GAIA  MUJER YANBAL",0013314,13,2.52,"VITRINA DE LABIALES","S/N
",0,1,"Factura doc. 001-050-000331142"
445877,"2025-11-04 17:14:43",21479,"ATARI DE AGUA FUNDA 198-1",7291306919810,2,0.71,"SECCION DE JUGUETERIA","S/N
",0,1,"Factura doc. 001-050-000331142"
445878,"2025-11-04 17:14:43",18719,"TINTE DUO 6 35 CHOCOLATE ",7750075061545,5,3,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331142"
445875,"2025-11-04 17:12:34",27823,"EXHIBIDOR 05-25HG0040",6471852800409,10,0.8,"LOCAL PRINCIPAL ","S/N
",10,0,"Inventario inicial"
